caso,perfil_ambiente,modo_umidade,descricao_umidade,delta_t_ambiente_k,preservar_rh,qv_inicial_preservado,rh_inicial_preservada,bolha_k,bolha_qv_kgkg,forc_dyn_amp_m_s2,forc_dyn_z0_m,forc_dyn_rx_m,forc_dyn_rz_m,forc_dyn_inicio_s,forc_dyn_duracao_s,tempo_total_min,cfl_max_adv,cfl_max_diff,T_superficie_K,qv_superficie_kgkg,RH_superficie,RH_0_2km_media,RH_min_perfil,RH_max_perfil,w_max_m_s,tempo_w_max_s,z_w_max_m,topo_nuvem_m,qc_max_kgkg,qr_max_kgkg,qi_max_kgkg,qs_max_kgkg,qg_max_kgkg,q_liquido_fase_mista_max_kgkg,q_congelado_fase_mista_max_kgkg,qg_fase_mista_max_kgkg,fase_mista_ativa,w_minus15_max_m_s,qg_minus15_max_kgkg,graupel_minus15_ativo,updraft_minus15_ativo,f1_max,f2_max,f3_max,lpi_star_max,f3_mean_valid,lpi_star_mean_valid,frac_mccaul_valido,frac_lpi_valido,cfl_adv_ok,cfl_diff_ok,cfl_ok,f3_ativo,lpi_ativo,candidato_D0,nivel_forcamento,regime_umidade_experimental,descricao_subexperimento,w_max_sobre_CTRL,qg_minus15_sobre_CTRL,F3_max_sobre_CTRL,LPI_star_max_sobre_CTRL,RH_superficie_sobre_CTRL
CTRL,referencia,qv_fixo,qv fixo; RH variavel,0.0,False,True,False,0.0,0.0,0.55,800.0,2000.0,700.0,0.0,900.0,40.0,0.26689540560161434,0.005,300.0,0.01595299970771559,0.6999999999999998,0.5261904761904761,0.19999999999999998,0.7,25.96173542713867,600.0,1400.0,15000.0,0.01171637566313213,0.005289279859369043,0.004734036750714306,0.0005546618009315512,0.0015629561999570376,0.006784234815794321,0.005122466634215017,0.0015629561999570376,True,8.844563432347117,5.9582581784956094e-05,True,True,0.022133240810522273,0.8999544352776057,0.055350364565249555,13.59096985136649,0.0029900802079489033,0.07332190827363826,1.0,1.0,True,True,True,True,True,True,D0,referencia,Ambiente de referencia com forcamento D0.,1.0,1.0,1.0,1.0,1.0
DYN_PLUS,referencia,qv_fixo,qv fixo; RH variavel,0.0,False,True,False,0.0,0.0,0.65,800.0,2000.0,700.0,0.0,900.0,40.0,0.31400427230952543,0.005,300.0,0.01595299970771559,0.6999999999999998,0.5261904761904761,0.19999999999999998,0.7,31.014516319744676,600.0,1500.0,15000.0,0.011026512025015459,0.0038541312664494777,0.007186214646725355,0.004256857596129548,0.0008797548063611196,0.007516480681133526,0.0076160011002970795,0.0008797548063611196,True,17.730190846303138,5.9886859523436246e-05,True,True,0.0445958288385234,1.8545695554057215,0.12562088765893653,68.83586548343169,0.010197108140289079,0.3732100054994168,1.0,1.0,True,True,True,True,True,True,D1,referencia,Ambiente de referencia com forcamento D1.,1.194624157802801,1.0051068236616256,2.269558450890578,5.064823646600221,1.0
WARM_QV,referencia,qv_fixo,qv fixo; RH variavel,4.0,False,True,False,0.0,0.0,0.55,800.0,2000.0,700.0,0.0,900.0,40.0,0.24821801864347343,0.005,304.0,0.01595299970771559,0.5497283131152979,0.4097033254132461,0.12025260036031613,0.5497283131152979,20.859017093891886,600.0,1100.0,15000.0,0.0027219877741028846,0.001308492164573979,3.3663975720581445e-09,0.0,2.3362741504003444e-11,0.00018196713887536753,3.374660642940187e-09,2.3362741504003444e-11,True,5.107336358197099,0.0,False,True,0.0,2.2402275307990374e-07,1.1201137653995187e-08,0.0004025627911680008,2.8929092863709573e-09,1.2099428023663054e-06,1.0,1.0,True,True,True,True,True,False,D0,qv fixo; RH variavel,"Aquecimento com qv inicial preservado e RH livre para diminuir, sob forcamento D0.",0.8034523405583764,0.0,2.0236791106932586e-07,2.9619872280676538e-05,0.785326161593283
WARM_QV_DYN_PLUS,referencia,qv_fixo,qv fixo; RH variavel,4.0,False,True,False,0.0,0.0,0.65,800.0,2000.0,700.0,0.0,900.0,40.0,0.2768124562856069,0.005,304.0,0.01595299970771559,0.5497283131152979,0.4097033254132461,0.12025260036031613,0.5497283131152979,26.340440304567096,600.0,1200.0,15000.0,0.0029462612861396167,0.001714030435579008,7.710422610579103e-08,0.0,1.1981560856237547e-10,0.00029676973608945534,7.71695094332229e-08,1.1981560856237547e-10,True,6.706270283128923,0.0,False,True,0.0,3.826268282745429e-06,1.9131341413727146e-07,0.0012873040134248977,4.076811374302948e-09,7.110245256152805e-06,1.0,1.0,True,True,True,True,True,False,D1,qv fixo; RH variavel,"Aquecimento com qv inicial preservado e RH livre para diminuir, sob forcamento D1.",1.0145870401649866,0.0,3.4564074806001034e-06,9.471759760363732e-05,0.785326161593283
WARM_RH,referencia,rh_fixa,RH fixa; qv ajustado com o aquecimento,4.0,True,False,True,0.0,0.0,0.55,800.0,2000.0,700.0,0.0,900.0,40.0,0.285795174018351,0.005,304.0,0.020313852368485825,0.7,0.5261904761904761,0.19999999999999998,0.7000000000000001,27.167805331803283,600.0,1400.0,15000.0,0.02768354260075311,0.005499761118364375,0.010134432723214664,0.0035112419165913983,0.00023529026657404371,0.011149241647399048,0.010165478531438146,0.00023529026657404371,True,25.259920628677747,2.8272336215979953e-05,True,True,0.01221444381589985,1.2308548498369511,0.07071989177094921,40.25158020473825,0.0092158456044399,0.294056861630913,1.0,1.0,True,True,True,True,True,True,D0,RH fixa; qv ajustado,"Aquecimento com RH inicial preservada e qv ajustado, sob forcamento D0.",1.046455673506474,0.4745067328236922,1.2776770727062032,2.961641490264302,1.0000000000000002
WARM_RH_DYN_PLUS,referencia,rh_fixa,RH fixa; qv ajustado com o aquecimento,4.0,True,False,True,0.0,0.0,0.65,800.0,2000.0,700.0,0.0,900.0,40.0,0.36901035833025264,0.005,304.0,0.020313852368485825,0.7,0.5261904761904761,0.19999999999999998,0.7000000000000001,36.43944630625603,1200.0,7100.0,15000.0,0.006685678865549591,0.005826339512787859,0.008759042227500508,0.006234304521014086,0.0004577686906419426,0.006775664184501226,0.009370341110041354,0.0004577686906419426,True,35.01586679982682,9.14039983894782e-05,True,True,0.1320601322135928,2.082361971079558,0.2255561644889016,43.50389003692801,0.013059197514745949,0.3334187717690131,1.0,1.0,True,True,True,True,True,True,D1,RH fixa; qv ajustado,"Aquecimento com RH inicial preservada e qv ajustado, sob forcamento D1.",1.4035828386173546,1.5340724696920847,4.075061948743005,3.20094080942678,1.0000000000000002
